CODES,DATES,high,open,low,close,change,pctchange,volume,turover
600036.SH,2020-11-19 11:30:00,195.766281,195.179749,194.202194,195.14064,-0.586548,-0.299676,2535700.0,112993828.0
600036.SH,2020-11-19 13:30:00,195.375259,195.179749,193.185516,194.319489,-0.821152,-0.4208,4011400.0,178188306.0
600036.SH,2020-11-19 14:00:00,195.297058,194.280396,194.280396,195.297058,0.97757,0.503073,3490168.0,155363999.0
600036.SH,2020-11-19 14:30:00,196.274612,195.297058,195.218842,196.11821,0.821152,0.420463,3931430.0,176037360.0
600036.SH,2020-11-19 15:00:00,196.704758,196.11821,195.727188,196.196411,0.078201,0.039875,8538799.0,383670297.0
600036.SH,2020-11-20 09:30:00,195.766281,195.766281,195.766281,195.766281,-0.110001,-0.245154,622600.0,27867576.0
600036.SH,2020-11-20 10:00:00,197.760529,195.805389,194.827835,197.330399,1.564117,0.798972,9301710.0,418190885.0
600036.SH,2020-11-20 10:30:00,197.486801,197.369492,196.0009,196.11821,-1.212189,-0.614294,4445389.0,199818640.0
600036.SH,2020-11-20 11:00:00,196.704758,196.196411,195.961807,196.665649,0.54744,0.279138,2320996.0,104217772.0
600036.SH,2020-11-20 11:30:00,197.095764,196.665649,195.922699,195.961807,-0.703842,-0.357888,2609434.0,117285954.0
600036.SH,2020-11-20 13:30:00,196.704758,195.961807,195.883606,196.157318,0.195511,0.09977,2406409.0,108020714.0
600036.SH,2020-11-20 14:00:00,196.743851,196.11821,195.922699,196.391922,0.234604,0.1196,2861579.0,128571602.0
600036.SH,2020-11-20 14:30:00,196.743851,196.391922,196.040009,196.313736,-0.078186,-0.039811,3248043.0,145940837.0
600036.SH,2020-11-20 15:00:00,197.095764,196.313736,196.313736,196.900253,0.586517,0.298765,3652597.0,164378271.0
600036.SH,2020-11-23 09:30:00,196.900253,196.900253,196.900253,196.900253,0.0,0.0,413900.0,18646196.0
600036.SH,2020-11-23 10:00:00,198.894501,197.056671,196.509247,197.799622,0.899368,0.456763,11869059.0,537552387.0
600036.SH,2020-11-23 10:30:00,198.659882,197.643219,197.525894,198.347046,0.547424,0.276757,6517179.0,295687529.0
600036.SH,2020-11-23 11:00:00,198.659882,198.347046,197.525894,197.525894,-0.821152,-0.413997,5448600.0,247122404.0
600036.SH,2020-11-23 11:30:00,197.83873,197.721405,196.0009,196.822052,-0.703842,-0.356329,5460381.0,245904917.0
600036.SH,2020-11-23 13:30:00,198.425262,196.822052,196.157318,197.83873,1.016678,0.516547,7791297.0,352259918.0
600036.SH,2020-11-23 14:00:00,198.659882,197.83873,197.369492,197.525894,-0.312836,-0.158127,6271186.0,284348927.0
600036.SH,2020-11-23 14:30:00,198.190659,197.643219,197.017578,198.151535,0.625641,0.316739,7465406.0,337738063.0
600036.SH,2020-11-23 15:00:00,198.425262,198.190659,197.682312,198.26886,0.117325,0.05921,7225105.0,327840849.0
600036.SH,2020-11-24 09:30:00,196.704758,196.704758,196.704758,196.704758,-0.400002,-0.881061,310400.0,13968000.0
600036.SH,2020-11-24 10:00:00,197.877823,196.665649,194.906036,196.11821,-0.586548,-0.298187,11374734.0,510259266.0
600036.SH,2020-11-24 10:30:00,197.29129,196.079117,195.531677,195.922699,-0.195511,-0.09969,6473363.0,290661233.0
600036.SH,2020-11-24 11:00:00,196.704758,196.079117,195.57077,195.883606,-0.039093,-0.019953,3162229.0,141763214.0
600036.SH,2020-11-24 11:30:00,196.86116,195.922699,195.844482,196.587448,0.703842,0.359317,3175100.0,142723103.0
600036.SH,2020-11-24 13:30:00,196.86116,196.54834,195.922699,196.665649,0.078201,0.039779,3467539.0,155838812.0
600036.SH,2020-11-24 14:00:00,196.704758,196.509247,195.961807,196.274612,-0.391037,-0.198833,4273023.0,191951194.0
600036.SH,2020-11-24 14:30:00,196.626541,196.274612,195.844482,196.235519,-0.039093,-0.019918,3160710.0,141855826.0
600036.SH,2020-11-24 15:00:00,196.54834,196.235519,195.922699,196.196411,-0.039108,-0.019929,4549636.0,204199794.0
600036.SH,2020-11-25 09:30:00,198.738083,198.738083,198.738083,198.738083,0.650002,1.448633,506944.0,23076092.0
600036.SH,2020-11-25 10:00:00,198.659882,198.659882,197.095764,197.369492,-1.368591,-0.688641,7561796.0,342663161.0
600036.SH,2020-11-25 10:30:00,198.073334,197.4086,196.313736,196.587448,-0.782043,-0.396233,4638433.0,209212634.0
600036.SH,2020-11-25 11:00:00,197.017578,196.587448,195.648972,196.313736,-0.273712,-0.139232,4178724.0,187467044.0
600036.SH,2020-11-25 11:30:00,196.822052,196.274612,195.57077,195.688095,-0.625641,-0.318694,2863210.0,128422768.0
600036.SH,2020-11-25 13:30:00,196.54834,195.688095,195.179749,195.297058,-0.391037,-0.199827,4350577.0,194807997.0
600036.SH,2020-11-25 14:00:00,195.257965,195.257965,193.53743,194.045776,-1.251282,-0.640707,6060953.0,269117913.0
600036.SH,2020-11-25 14:30:00,194.945129,194.084885,193.732956,193.928467,-0.11731,-0.060455,3451730.0,153277428.0
600036.SH,2020-11-25 15:00:00,195.101547,193.811157,193.693848,194.475906,0.54744,0.282289,4194882.0,186425924.0
600036.SH,2020-11-26 09:30:00,194.632324,194.632324,194.632324,194.632324,0.040001,0.090031,245300.0,10908491.0
600036.SH,2020-11-26 10:00:00,197.095764,194.710526,194.710526,195.531677,0.899353,0.462078,7300023.0,327531099.0
600036.SH,2020-11-26 10:30:00,197.682312,195.57077,195.57077,196.97847,1.446793,0.739927,7363148.0,331785796.0
600036.SH,2020-11-26 11:00:00,197.486801,196.939377,195.922699,196.43103,-0.54744,-0.277918,3144616.0,141558409.0
600036.SH,2020-11-26 11:30:00,197.252182,196.391922,196.352829,196.743851,0.31282,0.159252,2063372.0,92908341.0
600036.SH,2020-11-26 13:30:00,197.877823,196.743851,196.626541,197.486801,0.74295,0.377623,4488813.0,202800823.0
600036.SH,2020-11-26 14:00:00,198.190659,197.486801,197.095764,197.604111,0.11731,0.059401,4428194.0,200537291.0
600036.SH,2020-11-26 14:30:00,197.916931,197.604111,196.939377,197.252182,-0.351929,-0.178098,2920822.0,131965150.0
600036.SH,2020-11-26 15:00:00,197.486801,197.252182,196.704758,197.056671,-0.195511,-0.099117,3199141.0,144287113.0
600036.SH,2020-11-27 09:30:00,198.26886,198.26886,198.26886,198.26886,0.310001,0.687517,221900.0,10074260.0
600036.SH,2020-11-27 10:00:00,198.581665,198.425262,195.727188,196.313736,-1.955124,-0.986097,8547398.0,386121311.0
600036.SH,2020-11-27 10:30:00,198.347046,196.43103,195.805389,197.252182,0.938446,0.478034,5371963.0,242438219.0
600036.SH,2020-11-27 11:00:00,198.855392,197.447693,196.704758,198.855392,1.60321,0.812772,4769603.0,216421805.0
600036.SH,2020-11-27 11:30:00,199.676544,198.855392,197.643219,197.83873,-1.016663,-0.511257,4882885.0,222343508.0
600036.SH,2020-11-27 13:30:00,198.229752,197.83873,197.134888,197.369492,-0.469238,-0.237182,2594939.0,117344867.0
600036.SH,2020-11-27 14:00:00,198.659882,197.369492,197.095764,198.073334,0.703842,0.356611,3366057.0,152445666.0
600036.SH,2020-11-27 14:30:00,198.972702,198.386169,197.369492,198.933594,0.86026,0.434314,4720480.0,214232346.0
600036.SH,2020-11-27 15:00:00,200.458588,198.894501,198.777176,200.028458,1.094864,0.550367,10132545.0,463541475.0
600036.SH,2020-11-30 09:30:00,200.028458,200.028458,200.028458,200.028458,0.0,0.0,1330200.0,60989672.0
600036.SH,2020-11-30 10:00:00,207.536163,200.223984,200.184875,203.665009,3.636551,1.818017,28115402.0,1324099368.0
600036.SH,2020-11-30 10:30:00,204.877197,203.547699,202.570145,204.329758,0.664749,0.326393,10630940.0,497202829.0
600036.SH,2020-11-30 11:00:00,206.402191,204.329758,203.469498,204.056046,-0.273712,-0.133956,8629622.0,406059373.0
600036.SH,2020-11-30 11:30:00,204.798981,204.095139,202.843857,203.000275,-1.055771,-0.517393,7461509.0,348924354.0
600036.SH,2020-11-30 13:30:00,203.117569,202.961151,196.97847,196.97847,-6.021805,-2.966402,13556771.0,620113502.0
600036.SH,2020-11-30 14:00:00,198.229752,196.97847,196.43103,196.822052,-0.156418,-0.079409,10452484.0,471177647.0
600036.SH,2020-11-30 14:30:00,197.799622,196.822052,193.732956,194.084885,-2.737167,-1.390681,14946267.0,668387371.0
600036.SH,2020-11-30 15:00:00,194.710526,194.163071,192.950912,193.576553,-0.508331,-0.261912,20236986.0,895035496.0
600036.SH,2020-12-01 09:30:00,194.358597,194.358597,194.358597,194.358597,0.200001,0.45249,506572.0,22491796.0
600036.SH,2020-12-01 10:00:00,198.034241,194.436798,194.358597,197.4086,3.050003,1.569266,16642591.0,745819233.0
600036.SH,2020-12-01 10:30:00,198.26886,197.447693,195.727188,197.173981,-0.234619,-0.11885,7097494.0,319789403.0
600036.SH,2020-12-01 11:00:00,199.832947,197.173981,196.939377,198.777176,1.603195,0.813087,7871900.0,357593163.0
600036.SH,2020-12-01 11:30:00,202.76564,198.777176,198.503464,201.397064,2.619888,1.318003,12646319.0,583149424.0
600036.SH,2020-12-01 13:30:00,201.318863,201.240646,198.816299,199.207306,-2.189758,-1.087284,7638835.0,349606680.0
600036.SH,2020-12-01 14:00:00,200.615005,199.285522,199.129105,200.419495,1.212189,0.608506,7272196.0,333505137.0
600036.SH,2020-12-01 14:30:00,201.514359,200.419495,199.715652,201.475266,1.055771,0.526781,7983699.0,367236278.0
600036.SH,2020-12-01 15:00:00,202.33551,201.514359,199.715652,201.397064,-0.078201,-0.038814,10413181.0,480587512.0
600036.SH,2020-12-02 09:30:00,200.615005,200.615005,200.615005,200.615005,-0.200001,-0.432902,374000.0,17204000.0
600036.SH,2020-12-02 10:00:00,200.536804,200.263092,197.877823,198.659882,-1.955124,-0.974565,15487533.0,705578437.0
600036.SH,2020-12-02 10:30:00,200.810516,198.816299,198.26886,200.771423,2.111542,1.062893,8512345.0,388849460.0
600036.SH,2020-12-02 11:00:00,203.31308,200.771423,199.793854,201.475266,0.703842,0.350569,8256834.0,382105997.0
600036.SH,2020-12-02 11:30:00,202.570145,201.475266,201.123352,202.218216,0.74295,0.368755,4782222.0,221761832.0
600036.SH,2020-12-02 13:30:00,203.156677,202.257309,200.693222,203.039368,0.821152,0.406072,4896100.0,227175672.0
600036.SH,2020-12-02 14:00:00,203.430405,203.000275,202.100906,202.882965,-0.156403,-0.077031,5317313.0,247679665.0
600036.SH,2020-12-02 14:30:00,204.642563,202.922058,202.882965,204.329758,1.446793,0.713117,9352848.0,438633989.0
600036.SH,2020-12-02 15:00:00,204.525269,204.329758,203.547699,203.74321,-0.586548,-0.287059,5015163.0,235125210.0
600036.SH,2020-12-03 09:30:00,203.547699,203.547699,203.547699,203.547699,-0.049999,-0.106836,386600.0,18073550.0
600036.SH,2020-12-03 10:00:00,204.877197,203.547699,200.888718,201.983597,-1.564102,-0.76842,9090866.0,422977916.0
600036.SH,2020-12-03 10:30:00,201.944504,201.944504,198.738083,199.168213,-2.815384,-1.393868,9506292.0,436125732.0
600036.SH,2020-12-03 11:00:00,200.106674,199.246429,198.659882,199.793854,0.625641,0.314127,8694889.0,396353583.0
600036.SH,2020-12-03 11:30:00,202.491928,199.793854,199.402817,201.866287,2.072433,1.037286,4272839.0,197109153.0
600036.SH,2020-12-03 13:30:00,202.531036,201.827194,200.693222,201.866287,0.0,0.0,6005107.0,278055900.0
600036.SH,2020-12-03 14:00:00,202.413727,201.788086,201.318863,201.827194,-0.039093,-0.019366,3597700.0,166615876.0
600036.SH,2020-12-03 14:30:00,202.687439,201.905396,200.849625,202.687439,0.860245,0.426228,4006688.0,185452624.0
600036.SH,2020-12-03 15:00:00,202.726547,202.648346,201.709869,202.531036,-0.156403,-0.077164,4676608.0,217030416.0
600036.SH,2020-12-04 09:30:00,202.452835,202.452835,202.452835,202.452835,-0.02,-0.043021,271800.0,12630546.0
600036.SH,2020-12-04 10:00:00,202.452835,201.905396,197.213089,197.525894,-4.926941,-2.433624,14575785.0,662491357.0
600036.SH,2020-12-04 10:30:00,198.855392,197.565018,197.173981,198.620789,1.094894,0.554304,6429608.0,291162254.0
600036.SH,2020-12-04 11:00:00,199.050903,198.738083,197.682312,198.738083,0.117294,0.059054,3257701.0,147926265.0
600036.SH,2020-12-04 11:30:00,199.01181,198.698975,198.229752,198.425262,-0.31282,-0.157403,2562227.0,116575680.0
600036.SH,2020-12-04 13:30:00,199.285522,198.503464,197.995148,198.26886,-0.156403,-0.078822,4866297.0,221371665.0
600036.SH,2020-12-04 14:00:00,200.223984,198.307953,197.995148,199.168213,0.899353,0.453603,5571420.0,254595553.0
600036.SH,2020-12-04 14:30:00,200.263092,199.168213,199.090012,199.090012,-0.078201,-0.039264,3875987.0,177264012.0
600036.SH,2020-12-04 15:00:00,200.223984,199.129105,199.01181,199.754745,0.664734,0.333886,4704718.0,215360749.0
600036.SH,2020-12-07 09:30:00,199.44194,199.44194,199.44194,199.44194,-0.079998,-0.174744,364066.0,16637816.0
600036.SH,2020-12-07 10:00:00,199.44194,199.44194,195.179749,195.805389,-3.636551,-1.823363,17237088.0,775107075.0
600036.SH,2020-12-07 10:30:00,195.727188,195.727188,194.514999,194.866928,-0.938461,-0.479283,11315988.0,504405156.0
600036.SH,2020-12-07 11:00:00,194.827835,194.827835,194.202194,194.280396,-0.586533,-0.300991,8214512.0,365038160.0
600036.SH,2020-12-07 11:30:00,194.358597,194.241287,193.263718,193.498337,-0.782059,-0.402541,9343310.0,413254881.0
600036.SH,2020-12-07 13:30:00,194.866928,193.498337,193.498337,193.850266,0.351929,0.181877,5213027.0,231186452.0
600036.SH,2020-12-07 14:00:00,194.554108,193.889359,193.498337,193.693848,-0.156418,-0.08069,5764157.0,255255625.0
600036.SH,2020-12-07 14:30:00,194.671417,193.693848,193.459229,194.123978,0.43013,0.222067,6039851.0,267410293.0
600036.SH,2020-12-07 15:00:00,194.593201,194.123978,193.498337,194.436798,0.31282,0.161145,6990525.0,309743628.0
600036.SH,2020-12-08 09:30:00,194.319489,194.319489,194.319489,194.319489,-0.029999,-0.067534,164100.0,7284399.0
600036.SH,2020-12-08 10:00:00,195.766281,194.045776,193.498337,193.498337,-0.821152,-0.422578,11262259.0,501578208.0
600036.SH,2020-12-08 10:30:00,194.358597,193.498337,192.833588,193.381042,-0.117294,-0.060618,7400821.0,326827366.0
600036.SH,2020-12-08 11:00:00,194.319489,193.381042,193.185516,193.459229,0.078186,0.040431,4055826.0,179239570.0
600036.SH,2020-12-08 11:30:00,193.732956,193.459229,193.185516,193.615646,0.156418,0.080853,2006869.0,88658954.0
600036.SH,2020-12-08 13:30:00,194.632324,193.576553,193.341919,193.889359,0.273712,0.141369,3459067.0,153152439.0
600036.SH,2020-12-08 14:00:00,194.084885,193.889359,193.459229,193.732956,-0.156403,-0.080666,2925443.0,129388522.0
600036.SH,2020-12-08 14:30:00,194.123978,193.693848,193.576553,193.928467,0.195511,0.100918,3329966.0,147392413.0
600036.SH,2020-12-08 15:00:00,194.045776,193.96756,193.576553,193.811157,-0.11731,-0.060491,3112384.0,137716451.0
600036.SH,2020-12-09 09:30:00,194.241287,194.241287,194.241287,194.241287,0.110001,0.248533,131930.0,5853734.0
600036.SH,2020-12-09 10:00:00,195.492569,194.241287,194.006683,194.593201,0.351913,0.181173,9561199.0,425650429.0
600036.SH,2020-12-09 10:30:00,196.391922,194.593201,194.163071,196.352829,1.759628,0.90426,6483676.0,289702394.0
600036.SH,2020-12-09 11:00:00,196.391922,196.313736,194.710526,194.827835,-1.524994,-0.77666,4565721.0,204192889.0
600036.SH,2020-12-09 11:30:00,195.609879,194.788712,194.554108,195.336166,0.508331,0.260913,2506032.0,111748765.0
600036.SH,2020-12-09 13:30:00,195.531677,195.453476,194.554108,194.671417,-0.664749,-0.34031,3090200.0,137817356.0
600036.SH,2020-12-09 14:00:00,195.492569,194.671417,194.593201,195.14064,0.469223,0.241033,2817073.0,125606299.0
600036.SH,2020-12-09 14:30:00,195.492569,195.218842,194.593201,195.297058,0.156418,0.080156,2697700.0,120208029.0
600036.SH,2020-12-09 15:00:00,195.257965,195.257965,193.654755,193.732956,-1.564102,-0.800884,5665925.0,251333773.0
600036.SH,2020-12-10 09:30:00,192.950912,192.950912,192.950912,192.950912,-0.200001,-0.452081,328806.0,14480616.0
600036.SH,2020-12-10 10:00:00,195.179749,194.358597,193.068207,193.928467,0.977554,0.506634,7948659.0,352412727.0
600036.SH,2020-12-10 10:30:00,194.514999,193.928467,193.772064,194.358597,0.43013,0.221798,4220845.0,187264181.0
600036.SH,2020-12-10 11:00:00,194.397705,194.358597,193.576553,193.811157,-0.54744,-0.281665,2945925.0,130531945.0
600036.SH,2020-12-10 11:30:00,194.045776,193.772064,193.615646,193.772064,-0.039093,-0.020171,3120562.0,138119336.0
600036.SH,2020-12-10 13:30:00,193.889359,193.889359,192.520782,192.559875,-1.212189,-0.625575,5634914.0,248287245.0
600036.SH,2020-12-10 14:00:00,193.498337,192.559875,192.403473,192.598984,0.039108,0.02031,4212628.0,185313579.0
600036.SH,2020-12-10 14:30:00,193.811157,192.638077,192.012436,193.654755,1.055771,0.548171,4720779.0,207801125.0
600036.SH,2020-12-10 15:00:00,193.889359,193.654755,193.185516,193.889359,0.234604,0.121145,3754237.0,165955844.0
600036.SH,2020-12-11 09:30:00,193.772064,193.772064,193.772064,193.772064,-0.029999,-0.067748,179200.0,7929600.0
600036.SH,2020-12-11 10:00:00,193.850266,193.732956,192.247055,192.990005,-0.782059,-0.403597,9070574.0,399455202.0
600036.SH,2020-12-11 10:30:00,193.381042,192.990005,191.856018,191.856018,-1.133987,-0.587589,6309467.0,277397158.0
600036.SH,2020-12-11 11:00:00,191.816925,191.816925,190.018219,190.370132,-1.485886,-0.77448,11936253.0,518568384.0
600036.SH,2020-12-11 11:30:00,190.722061,190.409225,187.984879,188.532318,-1.837814,-0.96539,13287200.0,572318447.0
600036.SH,2020-12-11 13:30:00,190.761154,188.845139,188.845139,189.940002,1.407684,0.746654,10387311.0,449028655.0
600036.SH,2020-12-11 14:00:00,191.347702,189.979095,189.900894,190.057312,0.11731,0.061761,6525438.0,283635774.0
600036.SH,2020-12-11 14:30:00,190.995773,190.057312,189.7836,190.839371,0.782059,0.411486,4904443.0,212727468.0
600036.SH,2020-12-11 15:00:00,191.269501,190.839371,187.63295,187.63295,-3.206421,-1.680167,14543639.0,626275525.0
600036.SH,2020-12-14 09:30:00,190.135513,190.135513,190.135513,190.135513,0.639999,1.49953,628875.0,27242864.0
600036.SH,2020-12-14 10:00:00,194.632324,190.291931,190.291931,193.576553,3.44104,1.809783,24076407.0,1062461789.0
600036.SH,2020-12-14 10:30:00,194.397705,193.459229,192.207947,194.084885,0.508331,0.2626,8971566.0,395497846.0
600036.SH,2020-12-14 11:00:00,195.257965,194.241287,193.459229,195.14064,1.055756,0.543966,7642377.0,339531017.0
600036.SH,2020-12-14 11:30:00,195.336166,195.023346,194.163071,194.319489,-0.821152,-0.4208,3826013.0,170221651.0
600036.SH,2020-12-14 13:30:00,194.436798,194.280396,193.029114,193.420135,-0.899353,-0.462822,4078800.0,180216914.0
600036.SH,2020-12-14 14:00:00,194.710526,193.576553,193.224625,193.96756,0.547424,0.283023,3192582.0,141485745.0
600036.SH,2020-12-14 14:30:00,194.554108,194.045776,193.772064,193.772064,-0.195496,-0.100788,3353268.0,148780481.0
600036.SH,2020-12-14 15:00:00,194.514999,193.772064,193.772064,194.241287,0.469223,0.242152,4972813.0,220677194.0
600036.SH,2020-12-15 09:30:00,194.554108,194.554108,194.554108,194.554108,0.080002,0.180306,320900.0,14264005.0
600036.SH,2020-12-15 10:00:00,194.358597,194.358597,191.816925,192.051544,-2.502563,-1.286307,9822812.0,432247238.0
600036.SH,2020-12-15 10:30:00,192.403473,192.012436,190.64386,192.051544,0.0,0.0,8265623.0,360684423.0
600036.SH,2020-12-15 11:00:00,193.498337,192.051544,192.051544,193.341919,1.290375,0.67189,4109953.0,181099800.0
600036.SH,2020-12-15 11:30:00,193.96756,193.381042,193.146423,193.850266,0.508347,0.262926,3413700.0,150890295.0
600036.SH,2020-12-15 13:30:00,194.163071,193.811157,192.716293,192.833588,-1.016678,-0.524466,3318293.0,146560493.0
600036.SH,2020-12-15 14:00:00,194.710526,192.794495,192.638077,194.671417,1.83783,0.953065,4068788.0,179627362.0
600036.SH,2020-12-15 14:30:00,196.391922,194.710526,194.241287,195.14064,0.469223,0.241033,6493511.0,290251892.0
600036.SH,2020-12-15 15:00:00,195.844482,195.14064,194.163071,194.163071,-0.97757,-0.500956,4065646.0,181033001.0
600036.SH,2020-12-16 09:30:00,195.883606,195.883606,195.883606,195.883606,0.440002,0.992114,368259.0,16494321.0
600036.SH,2020-12-16 10:00:00,195.883606,195.531677,193.732956,194.163071,-1.720535,-0.878346,5048441.0,224694754.0
600036.SH,2020-12-16 10:30:00,194.632324,194.163071,192.950912,193.889359,-0.273712,-0.14097,4478853.0,198044503.0
600036.SH,2020-12-16 11:00:00,195.766281,193.811157,193.811157,195.179749,1.29039,0.665529,4296735.0,191603823.0
600036.SH,2020-12-16 11:30:00,195.257965,195.218842,194.436798,194.866928,-0.31282,-0.160273,2015713.0,89770198.0
600036.SH,2020-12-16 13:30:00,194.788712,194.788712,193.381042,193.928467,-0.938461,-0.481591,4684800.0,207399594.0
600036.SH,2020-12-16 14:00:00,193.928467,193.928467,192.794495,192.872696,-1.055771,-0.544413,5102438.0,225065742.0
600036.SH,2020-12-16 14:30:00,192.990005,192.872696,192.364365,192.755402,-0.117294,-0.060814,4673988.0,205561882.0
600036.SH,2020-12-16 15:00:00,193.107315,192.755402,192.442566,193.029114,0.273712,0.142,6120973.0,269386432.0
600036.SH,2020-12-17 09:30:00,192.403473,192.403473,192.403473,192.403473,-0.16,-0.363141,271700.0,11927630.0
600036.SH,2020-12-17 10:00:00,193.263718,192.403473,190.448349,191.621414,-0.782059,-0.406468,9342738.0,409318243.0
600036.SH,2020-12-17 10:30:00,192.755402,191.621414,191.152191,192.364365,0.74295,0.387718,4173787.0,182565643.0
600036.SH,2020-12-17 11:00:00,192.481659,192.403473,191.386795,191.621414,-0.74295,-0.38622,5802643.0,253800099.0
600036.SH,2020-12-17 11:30:00,192.638077,191.777832,191.308594,191.777832,0.156418,0.081629,5599100.0,245153415.0
600036.SH,2020-12-17 13:30:00,191.973343,191.738724,191.152191,191.543213,-0.234619,-0.122339,5493683.0,239790242.0
600036.SH,2020-12-17 14:00:00,192.168854,191.543213,191.543213,191.699631,0.156418,0.081662,5604111.0,245214457.0
600036.SH,2020-12-17 14:30:00,192.364365,191.738724,191.465012,192.051544,0.351913,0.183575,6797555.0,297354264.0
600036.SH,2020-12-17 15:00:00,193.263718,192.051544,191.738724,192.990005,0.938461,0.488651,7147586.0,314446329.0
600036.SH,2020-12-18 09:30:00,193.146423,193.146423,193.146423,193.146423,0.040001,0.090808,274800.0,12115932.0
600036.SH,2020-12-18 10:00:00,194.280396,192.794495,192.559875,192.794495,-0.351929,-0.182208,14038026.0,619901849.0
600036.SH,2020-12-18 10:30:00,192.794495,192.794495,190.448349,190.526535,-2.26796,-1.176361,9555160.0,417040930.0
600036.SH,2020-12-18 11:00:00,190.761154,190.526535,189.627182,189.627182,-0.899353,-0.472036,8108142.0,351430697.0
600036.SH,2020-12-18 11:30:00,189.900894,189.66629,189.001541,189.040649,-0.586533,-0.309308,8386689.0,361833171.0
600036.SH,2020-12-18 13:30:00,189.588089,189.118851,188.102173,188.766937,-0.273712,-0.14479,12790315.0,549767737.0
600036.SH,2020-12-18 14:00:00,189.079742,188.766937,188.336807,188.884232,0.117294,0.062137,8997850.0,386649761.0
600036.SH,2020-12-18 14:30:00,188.884232,188.884232,188.415009,188.688721,-0.195511,-0.103508,6006139.0,257984924.0
600036.SH,2020-12-18 15:00:00,189.275253,188.649612,188.532318,189.275253,0.586533,0.310847,7902872.0,339864096.0
600036.SH,2020-12-21 09:30:00,189.040649,189.040649,189.040649,189.040649,-0.059998,-0.139205,239600.0,10312384.0
600036.SH,2020-12-21 10:00:00,189.040649,188.923325,186.34256,188.06308,-0.97757,-0.517121,14638072.0,624988274.0
600036.SH,2020-12-21 10:30:00,189.23616,188.023972,188.023972,189.23616,1.17308,0.62377,7337690.0,315476043.0
600036.SH,2020-12-21 11:00:00,189.470779,189.23616,188.415009,188.532318,-0.703842,-0.371939,8409031.0,361677528.0
600036.SH,2020-12-21 11:30:00,189.275253,188.532318,187.94577,188.49321,-0.039108,-0.020744,7857650.0,337488846.0
600036.SH,2020-12-21 13:30:00,188.884232,188.49321,187.750259,188.3759,-0.11731,-0.062235,5159505.0,221122701.0
600036.SH,2020-12-21 14:00:00,189.079742,188.3759,188.06308,188.415009,0.039108,0.020761,5933468.0,254409988.0
600036.SH,2020-12-21 14:30:00,188.532318,188.415009,187.554749,188.023972,-0.391037,-0.20754,5910324.0,252829191.0
600036.SH,2020-12-21 15:00:00,188.845139,188.102173,188.06308,188.454102,0.43013,0.228763,6899750.0,295964759.0
600036.SH,2020-12-22 09:30:00,188.845139,188.845139,188.845139,188.845139,0.100002,0.23316,326700.0,14044833.0
600036.SH,2020-12-22 10:00:00,188.80603,188.80603,186.733597,186.929108,-1.916031,-1.014604,12912535.0,551038556.0
600036.SH,2020-12-22 10:30:00,187.398331,186.890015,185.834244,186.968201,0.039093,0.020913,11393916.0,483121135.0
600036.SH,2020-12-22 11:00:00,187.320129,186.968201,186.655396,186.929108,-0.039093,-0.020909,7625657.0,324035075.0
600036.SH,2020-12-22 11:30:00,187.241928,186.929108,186.34256,186.498978,-0.43013,-0.230103,6797656.0,288536767.0
600036.SH,2020-12-22 13:30:00,186.890015,186.498978,185.716919,185.834244,-0.664734,-0.356428,9616747.0,406880648.0
600036.SH,2020-12-22 14:00:00,185.951538,185.834244,185.130386,185.169479,-0.664764,-0.357719,11906683.0,501834203.0
600036.SH,2020-12-22 14:30:00,185.169479,185.169479,184.582962,184.817566,-0.351913,-0.190049,10498849.0,440686634.0
600036.SH,2020-12-22 15:00:00,185.052185,184.817566,184.504745,184.622055,-0.195511,-0.105786,7389864.0,309923989.0
600036.SH,2020-12-23 09:30:00,183.839996,183.839996,183.839996,183.839996,-0.200001,-0.477215,566500.0,23628716.0
600036.SH,2020-12-23 10:00:00,186.538086,184.113708,183.996414,186.498978,2.658981,1.446356,16378132.0,690594939.0
600036.SH,2020-12-23 10:30:00,186.577179,186.538086,185.560516,186.068848,-0.43013,-0.230634,9910500.0,418886381.0
600036.SH,2020-12-23 11:00:00,186.459885,186.068848,184.817566,184.817566,-1.251282,-0.672483,10238380.0,431954052.0
600036.SH,2020-12-23 11:30:00,185.951538,184.817566,184.817566,185.169479,0.351913,0.190411,8444699.0,355254700.0
600036.SH,2020-12-23 13:30:00,186.381668,185.36499,185.36499,185.873337,0.703857,0.380115,6278731.0,265428998.0
600036.SH,2020-12-23 14:00:00,186.186157,185.873337,185.325897,185.756027,-0.11731,-0.063113,5084971.0,214572141.0
600036.SH,2020-12-23 14:30:00,186.498978,185.716919,185.677826,186.107956,0.351929,0.189457,6895527.0,291824343.0
600036.SH,2020-12-23 15:00:00,186.34256,186.107956,185.521408,186.225266,0.11731,0.063033,7384553.0,312022542.0
600036.SH,2020-12-24 09:30:00,186.34256,186.34256,186.34256,186.34256,0.029999,0.070886,262100.0,11099935.0
600036.SH,2020-12-24 10:00:00,189.275253,186.34256,186.34256,187.672043,1.329483,0.713462,15687125.0,669961065.0
600036.SH,2020-12-24 10:30:00,188.06308,187.63295,186.577179,186.694489,-0.977554,-0.520884,6196558.0,264211412.0
600036.SH,2020-12-24 11:00:00,187.906677,186.733597,186.616272,187.281036,0.586548,0.314175,6130360.0,260966920.0
