unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1.59714E+12,2020/8/11 10:00,EOS/USDT,3.1165,3.1519,3.0609,3.1456,1199602.67,3726989.857,6732
1.59714E+12,2020/8/11 11:00,EOS/USDT,3.1464,3.1616,3.1344,3.15,608154.81,1914209.148,3822
1.59715E+12,2020/8/11 12:00,EOS/USDT,3.1499,3.1499,3.0754,3.1049,1114340.3,3465579.164,6471
1.59715E+12,2020/8/11 13:00,EOS/USDT,3.1043,3.1044,3.02,3.083,1569629.1,4803723.244,10739
1.59715E+12,2020/8/11 14:00,EOS/USDT,3.0838,3.0867,3.0285,3.0537,737818.25,2254579.23,5220
1.59716E+12,2020/8/11 15:00,EOS/USDT,3.0535,3.0639,2.9636,3.0388,1542224.56,4669226.593,9889
1.59716E+12,2020/8/11 16:00,EOS/USDT,3.0385,3.0658,2.9821,3.061,1245066.51,3773171.139,9224
1.59717E+12,2020/8/11 17:00,EOS/USDT,3.0615,3.0785,3.0316,3.0683,539824.34,1650938.942,4513
1.59717E+12,2020/8/11 18:00,EOS/USDT,3.0662,3.0662,3.039,3.0443,284945.67,869864.0732,2413
1.59717E+12,2020/8/11 19:00,EOS/USDT,3.0443,3.0556,3.0314,3.0375,311431.31,947144.0062,2348
1.59718E+12,2020/8/11 20:00,EOS/USDT,3.0371,3.0378,2.8718,2.9376,1711786.12,5057873.672,13664
1.59718E+12,2020/8/11 21:00,EOS/USDT,2.9376,2.9687,2.8997,2.9592,742017.14,2176199.463,5041
1.59718E+12,2020/8/11 22:00,EOS/USDT,2.9577,2.9921,2.9512,2.987,337587.95,1003254.589,2809
1.59719E+12,2020/8/11 23:00,EOS/USDT,2.987,3.0266,2.9839,3.0048,357903.42,1075914.782,3415
1.59719E+12,2020/8/12 0:00,EOS/USDT,3.0058,3.0129,2.9784,2.9865,589723.73,1768385.665,4661
1.59719E+12,2020/8/12 1:00,EOS/USDT,2.9866,3.0243,2.9862,2.9985,291304.04,875295.0999,2622
1.5972E+12,2020/8/12 2:00,EOS/USDT,2.9983,3.0048,2.9361,2.9462,864673.39,2561833.465,6108
1.5972E+12,2020/8/12 3:00,EOS/USDT,2.9465,2.9822,2.941,2.9814,351589.1,1042461.482,3080
1.5972E+12,2020/8/12 4:00,EOS/USDT,2.9822,2.9881,2.9547,2.958,327245.93,973571.7674,2626
1.59721E+12,2020/8/12 5:00,EOS/USDT,2.9582,2.978,2.9274,2.9327,870433.56,2566369.947,4794
1.59721E+12,2020/8/12 6:00,EOS/USDT,2.9325,2.9728,2.8877,2.9671,1051201.85,3084832.905,7200
1.59722E+12,2020/8/12 7:00,EOS/USDT,2.9675,3.0092,2.9631,2.9976,606580.31,1811404.712,4322
1.59722E+12,2020/8/12 8:00,EOS/USDT,2.9975,3.0232,2.9901,2.995,615166.28,1848175.301,4386
1.59722E+12,2020/8/12 9:00,EOS/USDT,2.9962,3.0197,2.9875,3.0077,407624.06,1224315.442,3116
1.59723E+12,2020/8/12 10:00,EOS/USDT,3.0083,3.0447,3.0004,3.0311,664116.23,2012056.173,4599
1.59723E+12,2020/8/12 11:00,EOS/USDT,3.0317,3.0446,3.0046,3.0194,447670.55,1353274.224,3629
1.59723E+12,2020/8/12 12:00,EOS/USDT,3.0186,3.0315,3.0024,3.0315,390426.87,1178370.497,2558
1.59724E+12,2020/8/12 13:00,EOS/USDT,3.0314,3.0391,3.0124,3.0345,505336.81,1529210.125,2917
1.59724E+12,2020/8/12 14:00,EOS/USDT,3.0345,3.0468,3.0172,3.0419,531382.52,1610314.167,3548
1.59724E+12,2020/8/12 15:00,EOS/USDT,3.0431,3.0497,3.0216,3.0284,566674.49,1718042.835,3229
1.59725E+12,2020/8/12 16:00,EOS/USDT,3.029,3.0439,3.0028,3.0165,676394.79,2041877.352,4675
1.59725E+12,2020/8/12 17:00,EOS/USDT,3.017,3.0222,2.9966,3.0133,511043.99,1536976.873,3633
1.59726E+12,2020/8/12 18:00,EOS/USDT,3.0137,3.0147,2.98,2.9915,303292.71,908804.4426,2614
1.59726E+12,2020/8/12 19:00,EOS/USDT,2.9921,3.0113,2.986,2.9976,350459.53,1051315.824,2981
1.59726E+12,2020/8/12 20:00,EOS/USDT,2.9968,3.018,2.9939,3.0141,210455.42,633858.183,2060
1.59727E+12,2020/8/12 21:00,EOS/USDT,3.0155,3.0199,3.0035,3.0073,146436.83,441058.636,1689
1.59727E+12,2020/8/12 22:00,EOS/USDT,3.0078,3.0346,3.0078,3.0264,236014.52,713884.5511,2244
1.59727E+12,2020/8/12 23:00,EOS/USDT,3.0264,3.0338,3.019,3.0253,268893.53,813836.4214,2110
1.59728E+12,2020/8/13 0:00,EOS/USDT,3.0254,3.0563,3.0141,3.0509,628872.01,1911900.012,3770
1.59728E+12,2020/8/13 1:00,EOS/USDT,3.0517,3.0613,3.0365,3.0398,446008.64,1360338.853,3069
1.59728E+12,2020/8/13 2:00,EOS/USDT,3.0406,3.0515,3.0215,3.0268,534455.06,1622080.037,3695
1.59729E+12,2020/8/13 3:00,EOS/USDT,3.0272,3.0394,3.021,3.0366,269657.9,817019.171,2291
1.59729E+12,2020/8/13 4:00,EOS/USDT,3.0362,3.0525,3.0278,3.035,481747.68,1465903.927,3016
1.59729E+12,2020/8/13 5:00,EOS/USDT,3.0344,3.0344,3.0192,3.0224,277624.79,839759.3549,2479
1.5973E+12,2020/8/13 6:00,EOS/USDT,3.0224,3.0274,3.01,3.019,304000.07,917433.719,2095
1.5973E+12,2020/8/13 7:00,EOS/USDT,3.0194,3.024,2.9896,3.005,425934.45,1281511.184,2917
1.59731E+12,2020/8/13 8:00,EOS/USDT,3.0045,3.0061,2.9508,2.9686,1008771.61,3004804.559,6249
1.59731E+12,2020/8/13 9:00,EOS/USDT,2.9679,2.9755,2.9177,2.9728,804856.26,2371869.891,5842
1.59731E+12,2020/8/13 10:00,EOS/USDT,2.9731,2.9958,2.959,2.9942,319936.74,950591.1499,2743
1.59732E+12,2020/8/13 11:00,EOS/USDT,2.9942,3.0418,2.9895,3.0357,998526.32,3018947.524,6437
1.59732E+12,2020/8/13 12:00,EOS/USDT,3.0356,3.0476,2.9865,3.0017,695413.18,2093790.825,4679
1.59732E+12,2020/8/13 13:00,EOS/USDT,3.0025,3.0268,2.9892,3.0121,268116.02,806576.8122,2307
1.59733E+12,2020/8/13 14:00,EOS/USDT,3.0121,3.028,2.9999,3.0127,310281.26,935257.2354,2311
1.59733E+12,2020/8/13 15:00,EOS/USDT,3.013,3.0333,2.9958,3.0333,533798.08,1608744.866,3400
1.59733E+12,2020/8/13 16:00,EOS/USDT,3.0333,3.047,2.997,3.0398,723085.49,2186634.15,4852
1.59734E+12,2020/8/13 17:00,EOS/USDT,3.0405,3.05,3.0235,3.0406,391479.78,1189946.086,2832
1.59734E+12,2020/8/13 18:00,EOS/USDT,3.0419,3.0477,3.0234,3.0285,234025.77,709964.1702,2182
1.59735E+12,2020/8/13 19:00,EOS/USDT,3.027,3.0519,3.027,3.0371,260076.46,791536.2573,2101
1.59735E+12,2020/8/13 20:00,EOS/USDT,3.0369,3.0918,3.0243,3.0662,915626.2,2802317.431,6637
1.59735E+12,2020/8/13 21:00,EOS/USDT,3.065,3.1322,3.0642,3.1199,1514845.69,4708000.71,10981
1.59736E+12,2020/8/13 22:00,EOS/USDT,3.1208,3.1448,3.1137,3.1182,919619.96,2878453.879,5990
1.59736E+12,2020/8/13 23:00,EOS/USDT,3.1175,3.1374,3.1175,3.1365,473637.07,1481345.448,3571
1.59736E+12,2020/8/14 0:00,EOS/USDT,3.1365,3.1699,3.1229,3.1284,1142529.57,3596920.662,6576
1.59737E+12,2020/8/14 1:00,EOS/USDT,3.1286,3.1487,3.1078,3.1329,519416.06,1625563.498,3135
1.59737E+12,2020/8/14 2:00,EOS/USDT,3.133,3.1429,3.116,3.1183,558913.46,1747499.524,3380
1.59737E+12,2020/8/14 3:00,EOS/USDT,3.1192,3.133,3.0821,3.1044,777509.92,2413045.293,5768
1.59738E+12,2020/8/14 4:00,EOS/USDT,3.1047,3.1249,3.1025,3.1107,403708.43,1256557.392,3081
1.59738E+12,2020/8/14 5:00,EOS/USDT,3.1101,3.1166,3.0982,3.1008,353343.33,1097977.287,2586
1.59738E+12,2020/8/14 6:00,EOS/USDT,3.1012,3.1106,3.0961,3.097,271579.21,842865.1453,1978
1.59739E+12,2020/8/14 7:00,EOS/USDT,3.0979,3.111,3.084,3.1053,467268,1448606.262,3723
1.59739E+12,2020/8/14 8:00,EOS/USDT,3.1049,3.1344,3.1018,3.1099,636313.6,1984161.516,4080
1.5974E+12,2020/8/14 9:00,EOS/USDT,3.1098,3.1222,3.105,3.1187,507211.51,1579592.102,2984
1.5974E+12,2020/8/14 10:00,EOS/USDT,3.1186,3.1406,3.1133,3.122,502003.23,1570488.071,3416
1.5974E+12,2020/8/14 11:00,EOS/USDT,3.1215,3.1441,3.1162,3.138,417686.8,1308064.708,3272
1.59741E+12,2020/8/14 12:00,EOS/USDT,3.1369,3.1554,3.1229,3.1457,609200.24,1912576.283,4059
1.59741E+12,2020/8/14 13:00,EOS/USDT,3.1458,3.1458,3.1065,3.1239,590743.61,1842912.398,4118
1.59741E+12,2020/8/14 14:00,EOS/USDT,3.1228,3.1322,3.0923,3.1275,459693,1431086.359,3415
1.59742E+12,2020/8/14 15:00,EOS/USDT,3.1272,3.1686,3.1117,3.1525,543806.36,1707958.176,4119
1.59742E+12,2020/8/14 16:00,EOS/USDT,3.1528,3.21,3.1372,3.206,1534130.27,4882247.803,10477
1.59742E+12,2020/8/14 17:00,EOS/USDT,3.2066,3.2413,3.1903,3.2392,1308492.41,4214728.235,9296
1.59743E+12,2020/8/14 18:00,EOS/USDT,3.2399,3.2932,3.2392,3.2675,2510180.11,8201459.757,14409
1.59743E+12,2020/8/14 19:00,EOS/USDT,3.2683,3.2874,3.2362,3.2705,937293.6,3059696.164,6543
1.59744E+12,2020/8/14 20:00,EOS/USDT,3.2705,3.2888,3.2371,3.2392,963240.2,3135500.091,5942
1.59744E+12,2020/8/14 21:00,EOS/USDT,3.2378,3.2495,3.2166,3.2394,490647.6,1585398.721,3638
1.59744E+12,2020/8/14 22:00,EOS/USDT,3.2398,3.2605,3.2193,3.26,527189.98,1709955.346,3305
1.59745E+12,2020/8/14 23:00,EOS/USDT,3.2601,3.2651,3.2356,3.2606,698870.55,2273749.341,4329
1.59745E+12,2020/8/15 0:00,EOS/USDT,3.2614,3.416,3.2613,3.3856,3439860.89,11557817.56,19739
1.59745E+12,2020/8/15 1:00,EOS/USDT,3.3858,3.398,3.3471,3.365,941341.62,3166061.694,6285
1.59746E+12,2020/8/15 2:00,EOS/USDT,3.3649,3.4035,3.3513,3.3943,1222681.07,4134399.66,7286
1.59746E+12,2020/8/15 3:00,EOS/USDT,3.3947,3.4275,3.3604,3.3733,1206438.87,4092890.044,8012
1.59746E+12,2020/8/15 4:00,EOS/USDT,3.3738,3.3888,3.3258,3.3505,1109463.92,3718125.248,6780
1.59747E+12,2020/8/15 5:00,EOS/USDT,3.3511,3.3736,3.325,3.3671,785958.61,2631645.924,4686
1.59747E+12,2020/8/15 6:00,EOS/USDT,3.3673,3.3739,3.3465,3.3468,453698.14,1524275.32,3132
1.59747E+12,2020/8/15 7:00,EOS/USDT,3.3464,3.3756,3.3318,3.3641,585372.57,1962862.434,3878
1.59748E+12,2020/8/15 8:00,EOS/USDT,3.364,3.3871,3.3167,3.3442,1504727.27,5048322.558,8435
1.59748E+12,2020/8/15 9:00,EOS/USDT,3.3439,3.375,3.3423,3.3686,651278.92,2188143.332,4358
1.59749E+12,2020/8/15 10:00,EOS/USDT,3.3688,3.4383,3.3655,3.4057,1779982.43,6076592.223,10612
1.59749E+12,2020/8/15 11:00,EOS/USDT,3.4055,3.45,3.3951,3.3962,1293063.3,4426557.341,8463
1.59749E+12,2020/8/15 12:00,EOS/USDT,3.3975,3.4259,3.3341,3.3546,2003755.49,6779274,12031
1.5975E+12,2020/8/15 13:00,EOS/USDT,3.3536,3.3928,3.3464,3.3859,915440.71,3088829.031,6702
1.5975E+12,2020/8/15 14:00,EOS/USDT,3.3855,3.4592,3.3656,3.4337,1536070.74,5262850.04,9231
1.5975E+12,2020/8/15 15:00,EOS/USDT,3.4348,3.7,3.4238,3.6469,6512941.83,23343135.82,35900
1.59751E+12,2020/8/15 16:00,EOS/USDT,3.6478,3.7202,3.5869,3.6376,4582014.5,16717136.32,25881
1.59751E+12,2020/8/15 17:00,EOS/USDT,3.6381,3.6606,3.606,3.627,1245845.53,4532369.714,7757
1.59751E+12,2020/8/15 18:00,EOS/USDT,3.6274,3.7091,3.618,3.7088,1038962.73,3800089.855,6978
1.59752E+12,2020/8/15 19:00,EOS/USDT,3.7093,3.7714,3.7088,3.741,2519617.27,9424780.169,14885
1.59752E+12,2020/8/15 20:00,EOS/USDT,3.741,3.8479,3.7349,3.775,2867085.45,10850696.14,16891
1.59753E+12,2020/8/15 21:00,EOS/USDT,3.7743,3.7745,3.6669,3.7024,2033597.37,7537891.667,12175
1.59753E+12,2020/8/15 22:00,EOS/USDT,3.7043,3.7894,3.704,3.7258,1164452.72,4366694.812,7489
1.59753E+12,2020/8/15 23:00,EOS/USDT,3.726,3.7491,3.681,3.7228,981654.7,3653678.06,6091
1.59754E+12,2020/8/16 0:00,EOS/USDT,3.7233,3.7433,3.6654,3.6806,1294856.08,4787839.754,8338
1.59754E+12,2020/8/16 1:00,EOS/USDT,3.6819,3.8325,3.6419,3.8304,2185481.98,8173269.295,14423
1.59754E+12,2020/8/16 2:00,EOS/USDT,3.8309,3.8633,3.7759,3.7901,2209822.49,8441239.692,14094
1.59755E+12,2020/8/16 3:00,EOS/USDT,3.7906,3.8223,3.7379,3.7531,1155293.29,4370447.177,7594
1.59755E+12,2020/8/16 4:00,EOS/USDT,3.7532,3.7766,3.7287,3.771,969047.57,3637655.358,6616
1.59755E+12,2020/8/16 5:00,EOS/USDT,3.7704,3.796,3.7548,3.763,654182.99,2468956.124,5235
1.59756E+12,2020/8/16 6:00,EOS/USDT,3.7626,3.7981,3.7445,3.7814,712120.91,2686298.323,4891
1.59756E+12,2020/8/16 7:00,EOS/USDT,3.7812,3.8172,3.7757,3.7982,1253153.39,4763268.92,6797
1.59756E+12,2020/8/16 8:00,EOS/USDT,3.7989,3.8031,3.7476,3.7602,1319783.03,4979352.582,8368
1.59757E+12,2020/8/16 9:00,EOS/USDT,3.7612,3.8118,3.7531,3.7855,959318.91,3630220.729,5956
1.59757E+12,2020/8/16 10:00,EOS/USDT,3.7834,3.7976,3.7093,3.732,1249062.09,4678380.652,8247
1.59758E+12,2020/8/16 11:00,EOS/USDT,3.7321,3.7358,3.623,3.6503,2888818.56,10637579.14,17563
1.59758E+12,2020/8/16 12:00,EOS/USDT,3.65,3.6756,3.5,3.6624,4114187.21,14757780.41,25977
1.59758E+12,2020/8/16 13:00,EOS/USDT,3.661,3.7372,3.635,3.7308,1709754.6,6302037.842,10408
1.59759E+12,2020/8/16 14:00,EOS/USDT,3.7308,3.8129,3.729,3.792,2372760.54,8969901.234,15009
1.59759E+12,2020/8/16 15:00,EOS/USDT,3.792,3.949,3.7698,3.8942,3462064.58,13442661.29,20137
1.59759E+12,2020/8/16 16:00,EOS/USDT,3.8925,3.9221,3.8477,3.9018,2125717.23,8250036.421,13311
1.5976E+12,2020/8/16 17:00,EOS/USDT,3.9012,3.9089,3.8145,3.8319,1379997.37,5316968.118,9284
1.5976E+12,2020/8/16 18:00,EOS/USDT,3.8322,3.8954,3.8299,3.8768,691940.27,2670686.434,5602
1.5976E+12,2020/8/16 19:00,EOS/USDT,3.8768,3.8955,3.8457,3.8535,629464.89,2434360.214,5081
1.59761E+12,2020/8/16 20:00,EOS/USDT,3.8534,3.868,3.7505,3.8204,1475128.59,5626833.568,9655
1.59761E+12,2020/8/16 21:00,EOS/USDT,3.8197,3.8857,3.8095,3.8457,788197.15,3035342.861,6414
1.59762E+12,2020/8/16 22:00,EOS/USDT,3.8459,3.8856,3.8259,3.8731,687607.26,2651562.282,5613
1.59762E+12,2020/8/16 23:00,EOS/USDT,3.8741,3.9062,3.814,3.88,1331167.38,5148076.022,9439
1.59762E+12,2020/8/17 0:00,EOS/USDT,3.88,3.8929,3.8269,3.8694,999085.6,3859226.344,7995
1.59763E+12,2020/8/17 1:00,EOS/USDT,3.8688,3.8696,3.792,3.8519,886880.1,3395949.403,6601
1.59763E+12,2020/8/17 2:00,EOS/USDT,3.851,3.8593,3.7908,3.8579,996959.55,3817048.524,7710
1.59763E+12,2020/8/17 3:00,EOS/USDT,3.8576,3.8617,3.8163,3.8422,590617.27,2268061.892,4968
1.59764E+12,2020/8/17 4:00,EOS/USDT,3.8425,3.8476,3.7996,3.809,616011.26,2354743.58,4967
1.59764E+12,2020/8/17 5:00,EOS/USDT,3.8091,3.8291,3.7669,3.7726,749907.39,2849677.232,5579
1.59764E+12,2020/8/17 6:00,EOS/USDT,3.7717,3.8529,3.7341,3.8148,1140889.24,4335297.22,9240
1.59765E+12,2020/8/17 7:00,EOS/USDT,3.8151,3.8379,3.7736,3.8066,884625.03,3369961.974,6315
1.59765E+12,2020/8/17 8:00,EOS/USDT,3.8057,3.8624,3.804,3.8437,1151274.22,4413580.736,7533
1.59765E+12,2020/8/17 9:00,EOS/USDT,3.8441,3.9177,3.8326,3.8681,1385281.38,5373314.578,10700
1.59766E+12,2020/8/17 10:00,EOS/USDT,3.8686,3.9096,3.8384,3.8509,1057393.69,4098016.328,7849
1.59766E+12,2020/8/17 11:00,EOS/USDT,3.8511,3.8703,3.8292,3.8496,894257.81,3442666.505,6449
1.59767E+12,2020/8/17 12:00,EOS/USDT,3.8498,3.86,3.7966,3.8277,1282635.42,4916550.282,8848
1.59767E+12,2020/8/17 13:00,EOS/USDT,3.8265,3.8485,3.6629,3.8129,3283654.4,12438373.32,23827
1.59767E+12,2020/8/17 14:00,EOS/USDT,3.8129,3.8218,3.7344,3.8063,1659247.75,6268756.69,11450
1.59768E+12,2020/8/17 15:00,EOS/USDT,3.8069,3.8132,3.7581,3.802,1320664.02,5002688.638,9470
1.59768E+12,2020/8/17 16:00,EOS/USDT,3.802,3.898,3.7721,3.8574,2032224.26,7784702.076,12998
1.59768E+12,2020/8/17 17:00,EOS/USDT,3.8574,3.879,3.8376,3.8608,1153078.6,4449298.589,6733
1.59769E+12,2020/8/17 18:00,EOS/USDT,3.8608,3.8798,3.7988,3.8181,790531.44,3042421.028,5949
1.59769E+12,2020/8/17 19:00,EOS/USDT,3.8181,3.8296,3.8057,3.8158,363369.73,1387267.269,3669
1.59769E+12,2020/8/17 20:00,EOS/USDT,3.817,3.83,3.7977,3.8174,401699.9,1531199.73,3161
1.5977E+12,2020/8/17 21:00,EOS/USDT,3.8173,3.845,3.8023,3.8207,409297.73,1564512.747,3095
1.5977E+12,2020/8/17 22:00,EOS/USDT,3.8218,3.8791,3.8172,3.8576,708298.2,2728873.64,5774
1.59771E+12,2020/8/17 23:00,EOS/USDT,3.857,3.8623,3.75,3.7762,1240866.49,4703711.753,8734
1.59771E+12,2020/8/18 0:00,EOS/USDT,3.7761,3.82,3.7647,3.8109,600955.48,2281181.088,5402
1.59771E+12,2020/8/18 1:00,EOS/USDT,3.8104,3.82,3.7775,3.7888,453013.93,1720590.041,4425
1.59772E+12,2020/8/18 2:00,EOS/USDT,3.789,3.8046,3.7758,3.7946,553912.39,2099823.141,4651
1.59772E+12,2020/8/18 3:00,EOS/USDT,3.7946,3.7946,3.74,3.7551,634019.37,2389558.172,5227
1.59772E+12,2020/8/18 4:00,EOS/USDT,3.7556,3.7678,3.6956,3.7274,1328286.87,4960496.147,8438
1.59773E+12,2020/8/18 5:00,EOS/USDT,3.7274,3.7403,3.6907,3.7188,762385.56,2835434.722,6139
1.59773E+12,2020/8/18 6:00,EOS/USDT,3.7172,3.7465,3.68,3.7407,945622.94,3508951.48,5996
1.59773E+12,2020/8/18 7:00,EOS/USDT,3.7407,3.7528,3.7257,3.7404,385825.27,1442776.219,3096
1.59774E+12,2020/8/18 8:00,EOS/USDT,3.7402,3.7597,3.7298,3.747,625618.32,2343823.899,3860
1.59774E+12,2020/8/18 9:00,EOS/USDT,3.7464,3.752,3.6989,3.7097,659114.12,2452175.744,4982
1.59774E+12,2020/8/18 10:00,EOS/USDT,3.709,3.754,3.698,3.7394,764970.58,2850971.207,4921
1.59775E+12,2020/8/18 11:00,EOS/USDT,3.7394,3.7412,3.6133,3.6309,1245882.63,4581990.801,8272
1.59775E+12,2020/8/18 12:00,EOS/USDT,3.6329,3.7062,3.6245,3.7062,1374202.25,5045346.321,8588
1.59776E+12,2020/8/18 13:00,EOS/USDT,3.7055,3.7195,3.5185,3.6072,2382300.21,8636307.999,15209
1.59776E+12,2020/8/18 14:00,EOS/USDT,3.6095,3.6371,3.4812,3.5836,3787882.45,13543531.2,22477
1.59776E+12,2020/8/18 15:00,EOS/USDT,3.5822,3.6333,3.5666,3.5844,1080801.09,3892808.251,7633
1.59777E+12,2020/8/18 16:00,EOS/USDT,3.5828,3.659,3.549,3.6484,1324579.56,4784466.857,9095
1.59777E+12,2020/8/18 17:00,EOS/USDT,3.6487,3.6798,3.6299,3.6326,605151.19,2210312.645,5489
1.59777E+12,2020/8/18 18:00,EOS/USDT,3.6314,3.6636,3.6211,3.6329,406643.07,1481163.148,3529
1.59778E+12,2020/8/18 19:00,EOS/USDT,3.6326,3.6672,3.6326,3.6412,651023.5,2377136.415,4718
1.59778E+12,2020/8/18 20:00,EOS/USDT,3.6428,3.6626,3.6208,3.6425,437671.45,1594501.121,3724
1.59778E+12,2020/8/18 21:00,EOS/USDT,3.6429,3.6689,3.6254,3.6486,196583.5,717468.3695,2260
1.59779E+12,2020/8/18 22:00,EOS/USDT,3.6523,3.6625,3.6161,3.6227,581954.95,2121398.072,3752
1.59779E+12,2020/8/18 23:00,EOS/USDT,3.6236,3.6246,3.5696,3.5744,635883.34,2283812.672,5716
1.5978E+12,2020/8/19 0:00,EOS/USDT,3.5761,3.6055,3.557,3.5998,870628.69,3122534.97,5306
1.5978E+12,2020/8/19 1:00,EOS/USDT,3.6001,3.6302,3.5853,3.5898,324437.29,1170376.48,2672
1.5978E+12,2020/8/19 2:00,EOS/USDT,3.59,3.5967,3.5301,3.5504,950506.95,3382279.239,5471
1.59781E+12,2020/8/19 3:00,EOS/USDT,3.5508,3.5743,3.4,3.4391,2696927.25,9363575.364,15960
1.59781E+12,2020/8/19 4:00,EOS/USDT,3.4402,3.4623,3.3441,3.4233,2589408.29,8835797.077,16175
1.59781E+12,2020/8/19 5:00,EOS/USDT,3.4227,3.4397,3.3743,3.3889,1142527.42,3889377.091,7239
1.59782E+12,2020/8/19 6:00,EOS/USDT,3.3875,3.4315,3.3165,3.4206,2611006.93,8775124.811,13898
1.59782E+12,2020/8/19 7:00,EOS/USDT,3.4207,3.4449,3.4014,3.4427,894420.11,3062785.752,5429
1.59782E+12,2020/8/19 8:00,EOS/USDT,3.4426,3.4467,3.4163,3.4234,668659.58,2293896.853,4403
1.59783E+12,2020/8/19 9:00,EOS/USDT,3.4245,3.4709,3.4227,3.4477,741165.07,2559140.851,4930
1.59783E+12,2020/8/19 10:00,EOS/USDT,3.4475,3.4542,3.3808,3.4183,799834.98,2733168.81,5247
1.59783E+12,2020/8/19 11:00,EOS/USDT,3.4183,3.4579,3.3978,3.431,642830.7,2205933.008,4764
1.59784E+12,2020/8/19 12:00,EOS/USDT,3.4311,3.4395,3.3982,3.4261,595902.69,2034790.568,4593
1.59784E+12,2020/8/19 13:00,EOS/USDT,3.4256,3.4519,3.4022,3.433,780787.83,2675483.281,5636
1.59785E+12,2020/8/19 14:00,EOS/USDT,3.4342,3.4562,3.37,3.3862,1108501.4,3785389.367,6927
1.59785E+12,2020/8/19 15:00,EOS/USDT,3.3874,3.4082,3.3635,3.3901,1244079.57,4212440.669,8066
1.59785E+12,2020/8/19 16:00,EOS/USDT,3.389,3.4107,3.3,3.3751,2325425.8,7785373.649,13367
1.59786E+12,2020/8/19 17:00,EOS/USDT,3.3749,3.3997,3.3599,3.3973,596105.72,2014127.729,4376
1.59786E+12,2020/8/19 18:00,EOS/USDT,3.3972,3.3972,3.3112,3.3442,1129274.48,3774699.718,7044
1.59786E+12,2020/8/19 19:00,EOS/USDT,3.3442,3.3483,3.232,3.2761,2499504.92,8217572.722,15231
1.59787E+12,2020/8/19 20:00,EOS/USDT,3.2767,3.3082,3.2116,3.3022,1247423.31,4078253.199,9108
1.59787E+12,2020/8/19 21:00,EOS/USDT,3.3005,3.3504,3.3005,3.3205,460095.45,1529071.728,4261
1.59787E+12,2020/8/19 22:00,EOS/USDT,3.3205,3.3484,3.3118,3.3393,454667.92,1516498.109,3701
1.59788E+12,2020/8/19 23:00,EOS/USDT,3.3406,3.3707,3.3273,3.3487,484415.77,1622236.555,3622
1.59788E+12,2020/8/20 0:00,EOS/USDT,3.3481,3.4264,3.3478,3.3975,1006823.78,3413498.547,6903
1.59789E+12,2020/8/20 1:00,EOS/USDT,3.3972,3.4494,3.3833,3.4155,723633.15,2471293.065,5883
1.59789E+12,2020/8/20 2:00,EOS/USDT,3.4145,3.4246,3.368,3.3876,472721.05,1605170.967,4143
1.59789E+12,2020/8/20 3:00,EOS/USDT,3.3883,3.4064,3.3686,3.3736,445173.45,1508107.353,3648
1.5979E+12,2020/8/20 4:00,EOS/USDT,3.3753,3.4086,3.3611,3.3876,517013.47,1749707.067,3885
1.5979E+12,2020/8/20 5:00,EOS/USDT,3.3876,3.3877,3.3571,3.3669,428140.51,1443207.64,3008
1.5979E+12,2020/8/20 6:00,EOS/USDT,3.3675,3.4368,3.3497,3.4009,820258.89,2789153.511,5320
1.59791E+12,2020/8/20 7:00,EOS/USDT,3.4008,3.4144,3.3724,3.3812,454230.84,1541988.419,4034
1.59791E+12,2020/8/20 8:00,EOS/USDT,3.3801,3.4076,3.3674,3.4,613176.63,2078030.249,4447
1.59791E+12,2020/8/20 9:00,EOS/USDT,3.4,3.4194,3.3935,3.4074,446005.97,1519438.753,3221
1.59792E+12,2020/8/20 10:00,EOS/USDT,3.4088,3.4192,3.3968,3.4079,305967.67,1041468.187,2384
1.59792E+12,2020/8/20 11:00,EOS/USDT,3.4079,3.4307,3.3815,3.4307,603836.64,2053091.421,3935
1.59792E+12,2020/8/20 12:00,EOS/USDT,3.4307,3.437,3.4107,3.4145,570597.16,1951653.528,3996
1.59793E+12,2020/8/20 13:00,EOS/USDT,3.4139,3.4512,3.3954,3.4402,810782.2,2775343.829,4630
1.59793E+12,2020/8/20 14:00,EOS/USDT,3.439,3.459,3.4265,3.4438,773305.35,2662919.779,4695
1.59794E+12,2020/8/20 15:00,EOS/USDT,3.443,3.4516,3.4183,3.4367,547545.2,1880109.015,4072
1.59794E+12,2020/8/20 16:00,EOS/USDT,3.437,3.4498,3.4019,3.4043,622191.17,2130019.121,5171
1.59794E+12,2020/8/20 17:00,EOS/USDT,3.4041,3.4234,3.3723,3.386,512543.77,1740187.825,4220
1.59795E+12,2020/8/20 18:00,EOS/USDT,3.386,3.41,3.384,3.4029,407078.68,1382128.845,3318
1.59795E+12,2020/8/20 19:00,EOS/USDT,3.4021,3.4142,3.3955,3.4019,289617.25,985681.2662,2621
1.59795E+12,2020/8/20 20:00,EOS/USDT,3.4019,3.4192,3.3984,3.404,305617.39,1041700.217,2663
1.59796E+12,2020/8/20 21:00,EOS/USDT,3.4039,3.4389,3.4,3.419,328082.93,1122458.231,2948
1.59796E+12,2020/8/20 22:00,EOS/USDT,3.418,3.4283,3.4046,3.4105,284104.58,970710.5348,2141
